travelKmPerDay,transportMode,carpool,electricityUnits,acUsage,renewableEnergy,meatMealsPerWeek,dairyLitersPerDay,localFood,wasteKgPerWeek,recycle,waterUsageLiters,shoppingFreq,onlineOrders,carbonFootprint_kg_per_month
36.63618432936917,metro,no,115.16391190452558,daily,yes,9.658087361058376,1.4611328984098897,no,35.93544965320916,no,472.8541061794068,1.5005671508313712,16.92257201080392,485.1010873517256
45.606998421703594,bus,no,417.81158290150023,daily,yes,13.779688250294756,2.7638241493466786,yes,9.764986796193732,no,306.3524600655402,3.7878296574298975,23.117685244880995,720.4234717403269
78.51759613930136,walk,yes,263.0515140119373,never,no,5.47754793564333,1.8516389341328303,yes,20.407290585873383,no,355.56900359522155,3.042386804608568,7.17796599358797,502.7927831051711
19.967378215835975,metro,yes,71.00107950539025,occasionally,no,0.48191701823883837,2.1644718827070593,no,40.30459285779661,no,89.83393808565337,13.725577326394285,24.69280773847912,690.1575885625402
51.42344384136116,bus,yes,542.204388719315,daily,yes,2.965820016542087,1.0087916389875446,yes,30.596458095761413,yes,269.56220487981,5.988189857349562,0.5267243948686551,559.1837146426478
59.24145688620425,bike,no,889.1856998408762,daily,no,9.242434059112247,0.5654513255028532,no,41.270625297630744,yes,454.03551690902805,2.553810346228864,23.929796664354825,1201.7625525879234
4.645041271999773,bike,yes,675.599868174125,daily,yes,5.922053957950238,0.7669266896988108,no,12.735179117502565,no,255.06371796712747,18.352976524716873,23.277238435575207,758.390110135522
60.75448519014384,bus,yes,249.68038798051117,occasionally,yes,16.05484778175877,1.5995327812808848,no,37.487441621364745,yes,81.31727094504379,19.130621180316062,9.053398495277795,900.5385407932522
17.052412368729154,car,yes,573.5846069537891,occasionally,no,2.240491481534699,0.8406604608321112,yes,10.116218072091826,yes,140.2885140874041,2.771517455339445,21.83737074483294,708.3310685155512
6.505159298527952,bus,no,943.2342833469689,occasionally,yes,19.26676973665088,1.6258943622783033,yes,27.26520861990036,no,243.27811509597257,4.604717066197493,6.419808424891576,702.960318064245
94.88855372533332,bus,no,722.9150529229354,daily,no,18.80187077882213,2.1233757821285306,yes,21.676729722721568,yes,156.88773720907358,11.842414392128317,17.28697912961635,1577.3704591575106
96.56320330745594,car,yes,689.473899406764,occasionally,yes,19.08389315559905,2.2031876285109044,no,27.82379288854035,no,226.53166340377427,3.0101569899694813,21.017603247489962,956.2865036256737
80.83973481164611,car,no,968.1581662275163,daily,yes,15.53180997066986,0.4940548189832803,no,6.776671201413626,no,199.83284390122657,3.171833858072237,21.44096647207694,1197.4205779110468
30.46137691733707,metro,yes,798.8733111840248,never,yes,2.2469994011555854,2.251292546501589,yes,18.061393775650586,no,193.51807376717844,6.731520834747801,29.488054050670797,608.7071282435484
9.767211400638388,metro,yes,136.62354309875212,occasionally,yes,9.200888998760902,2.0180644187770773,yes,33.34519154330869,no,91.02407439057592,18.983406657360103,5.460169855369914,749.4345291507315
68.42330265121569,car,no,347.63508697620136,occasionally,yes,2.7595128079147386,0.03601540010612003,no,27.92653970405137,no,447.2216109889639,19.24884392712537,14.423958866716735,1051.811624031364
44.01524937396013,bike,no,965.1407007376861,daily,yes,20.741683047982736,0.17661652526925253,yes,27.448487945590983,no,361.7178140594359,16.8357649965074,26.403136327174803,888.5338573509139
12.203823484477883,bike,no,489.70539419799786,occasionally,no,6.993806891372139,1.9387485055811409,no,25.54150560656272,no,330.5218588111061,13.91425835858101,16.845378182100024,1021.1185712901839
49.51769101112702,bus,no,111.63744532118535,occasionally,yes,12.291941379691304,1.151111698691129,no,47.19424550194392,no,322.9112336429331,14.413467317135053,26.291670762722703,835.9670767634509
3.4388521115218396,walk,yes,458.6048796723419,daily,yes,16.367254139128658,0.43831199872699766,yes,46.728484896986714,yes,228.42600112159644,9.391456861748019,13.021763321767049,560.8054768595765
90.9320402078782,bus,yes,696.9932340708007,daily,yes,19.332937768738553,0.13318967750889976,no,18.007248639914714,no,420.49188898317493,10.603092563110978,23.860542633814482,897.3122818978558
25.87799816000169,bus,no,997.5482216812411,daily,no,15.86650224266856,0.4781950220172926,no,17.59475057921024,yes,468.5179972675724,12.689053200119762,26.101478970405953,1540.9807618876132
66.2522284353982,walk,no,323.9053165632019,never,yes,14.16457935409099,2.8725418929648496,yes,27.744922828653056,no,52.527762047948514,14.625732749891782,25.39318109131837,700.7351730227332
31.171107608941096,car,yes,514.0868748792738,daily,yes,9.785617422801177,2.182696924712909,yes,4.78031420696039,yes,85.63931457710333,1.9369234502110255,26.14095133671545,550.0670957099499
52.00680211778108,bike,yes,879.6807046497938,occasionally,yes,12.713402808761005,1.5831162628028816,yes,15.150335038375795,no,353.73902781482565,4.4977401935911026,6.586640898217004,580.5810636189699
54.67102793432797,bus,yes,355.26721805733354,never,no,1.9774399859094263,2.8246215001637753,no,11.543378290058637,no,156.23002522538246,19.258863826053577,13.169523918459182,1044.2313341470588
18.485445552552704,walk,yes,109.26155659085724,daily,no,18.562373381186514,1.8573313130448117,no,11.169483416821425,yes,460.26724944644684,6.702845309211578,5.237156131753792,680.6905644548283
96.95846277645586,metro,no,948.935875001504,never,no,11.419323485637593,2.176935564842002,yes,31.925276294763393,yes,350.3358793023147,5.369484216164057,5.41623532327872,1281.0737766420782
77.51328233611146,bus,no,488.4408067135001,never,yes,0.8428360591337967,0.8479554555176162,no,19.217516717207467,no,215.7310648214209,8.438226242486465,14.634819235536407,680.9462776804326
93.9498941564189,bike,no,502.7837107719717,occasionally,yes,19.317944638857846,1.7669455307675874,yes,8.558218737915313,no,236.87708125074357,5.818415008665241,28.80263264127764,572.6241322166089
89.48273504276489,car,yes,621.2001446041821,never,yes,10.275341450574242,0.43043173289352077,no,44.37859224938798,yes,360.8971273609511,1.8236038510371033,17.7573391890334,714.4485319960271
59.78999788110851,bus,yes,3.536623703224606,daily,no,18.240371972781038,1.213449435593326,no,43.70743439688971,no,113.4338461709645,4.159222638084065,25.61535289751916,772.9504734566563
92.18742350231169,bus,no,931.1311755688491,never,yes,17.994647038312493,0.09972097495983034,no,43.12314617661176,yes,447.5353461109743,12.803195951646664,28.115519835682015,927.5028634767182
8.84925020519195,walk,no,361.4510847745417,never,no,17.13078333659941,0.6498842627480415,no,19.537247112889638,no,52.14726429358,4.463651141054655,2.5972607659221394,647.5260898036073
19.59828624191452,metro,no,396.9318623843486,occasionally,no,1.2894634052024776,0.22460588826802408,no,2.8491226755226196,no,490.52612898673976,12.953343933896708,4.861919705386439,731.2842838252024
4.522728891053807,metro,yes,174.109247533235,occasionally,yes,5.188399553908386,1.163336458521694,yes,5.337100894721802,yes,125.4404661633924,2.001617898069401,8.72525340534169,227.5548627481267
32.53303307632643,car,no,378.15161329246104,daily,yes,18.386505321774045,2.5291054939154707,yes,13.80240398856496,no,383.9501113762471,0.8375269918495154,18.503312039789158,769.1334997671288
38.8677289689482,bike,yes,803.9435307760521,occasionally,no,18.87881217709397,1.1338023190351594,no,10.998500205432732,no,67.96611816942224,17.23135365318384,1.851876554882741,1451.0900930638334
27.134903177389592,car,no,799.9916725555348,daily,yes,9.619446109744928,2.49491887798393,yes,43.69928100744177,no,244.1430045693917,15.20052391083386,23.59963529578404,1148.9682251502818
82.87375091519293,bus,no,935.7968408954528,daily,no,9.240870820738248,1.9694949377366622,yes,49.317909019462974,yes,333.64115704136185,13.320553656927466,1.9136615076791663,1543.3092163967726
35.67533266935893,bus,no,403.22947268079577,occasionally,no,3.6779533116091447,1.5285883398924833,no,40.833683116590116,no,81.6023559168878,0.6179846587373006,4.752954226943538,753.7600420528717
28.093450968738075,metro,yes,708.7215037485844,never,yes,20.336626562514176,0.7106750797839916,no,36.49244513745942,yes,249.4820880049657,4.787078703074785,11.451235925105635,629.9833970447855
54.26960831582485,bike,yes,507.2375552075571,occasionally,yes,4.475907982539907,2.7664682785324572,no,29.43120699636571,yes,186.41138139960012,16.246286543045212,16.731595699440827,731.871702150883
14.092422497476264,walk,yes,804.0227895191309,never,yes,4.009672471366077,0.1626024265260998,yes,38.49541495899364,yes,274.2096253852368,2.893353301170891,26.44514021821002,393.1754858239171
80.21969807540397,bike,yes,712.5420091329969,never,yes,13.875308373132661,2.066739053096446,yes,47.351665609619545,yes,277.0594411861166,16.257068797875274,28.911893357923855,890.6850351429573
7.455064367977082,bus,yes,367.90292528627566,daily,yes,5.099730363009401,1.8637196784281067,yes,30.067233495354053,no,403.3542226290389,11.684670994183604,26.539263721344266,661.8754395533189
98.68869366005173,walk,yes,336.67383425369246,daily,yes,19.714203831302186,1.3231245667695806,no,7.730662200991695,yes,105.57703780020395,14.807367355939585,3.2113397305475933,704.4825582619378
77.22447692966574,bike,no,252.4424630279676,occasionally,yes,0.22904690167369124,0.720962865877816,no,8.192915863435985,yes,87.2238204713599,12.890141569023461,18.9368845576392,392.656526408572
19.87156815341724,bike,yes,576.5157904886378,never,no,0.12081850878932754,1.2920878105358007,no,29.19314015642931,no,230.85060495745586,8.33979160167509,13.251437163602247,913.626562478072
0.5522117123602399,walk,no,963.8428515938596,occasionally,yes,10.60241283014759,2.618318176660262,no,16.67342698924039,no,449.38396371943963,5.839546977938488,3.7737665433376852,703.8293445887855
81.54614284548342,bus,yes,200.066737617566,daily,yes,10.249311658182911,2.5102983307648623,no,45.51236876224847,yes,434.8712838524418,13.454583571816944,16.65337113757606,793.7371284946366
70.68573438476172,bike,no,95.25245490432522,never,yes,3.43064445991912,2.8241437499310877,yes,30.582116691798618,yes,301.9968091766341,16.138257636097887,10.699749167562839,602.0184388017277
72.90071680409874,walk,no,119.40064207631363,occasionally,yes,10.384910822375973,0.923379619875744,yes,33.824630671168016,no,449.9482185369982,0.8946527232372348,10.373635178890524,296.6339454881278
77.12703466859458,bus,yes,783.09867625015,occasionally,no,8.644883208569714,1.1613124751066186,yes,0.29103550504512854,no,412.40461889692034,7.598178674476612,2.8333535613361693,1219.3378689203496
7.4044651734090365,walk,no,350.10480428456367,daily,yes,18.696920032189745,0.05617845797958998,no,24.94242760313115,no,175.07275704187222,7.0145956835972605,29.365588970121436,601.6187086787226
35.84657285442726,walk,yes,224.3668276923797,daily,no,0.19433232455623295,2.8288499841600245,no,21.558236069445584,yes,126.54782620062355,11.18941680916905,21.778797006714605,848.8446422285355
11.586905952512971,bike,yes,352.84411837350007,daily,no,20.501665905691997,0.9881702754518066,yes,35.29359283837665,yes,185.52042543951765,2.278501127755994,8.410026340212568,788.9659238098653
86.31034258755935,bus,yes,645.3308128295217,daily,no,13.112248050212692,1.2124914645989797,yes,19.131933016668285,yes,152.20304529746647,18.668388202785586,27.524254717125054,1440.97698710462
62.329812682755794,bike,yes,546.7871248282837,occasionally,no,3.1887123585507884,2.7234138343421836,no,48.82875159435812,no,330.2234566964137,10.970205368676451,28.442615889906282,1073.3834214993233
33.08980248526492,car,no,743.589406521226,daily,no,0.9819602900344909,1.5797952905004395,yes,33.51015907782009,yes,313.20460074859255,18.47505608567558,24.31124529950079,1472.1648760656763
6.355835028602364,car,yes,339.0741484817763,daily,yes,11.30021882974387,1.698523625266434,no,32.99591665712947,yes,319.2968225537518,16.33881846923301,19.77945492333858,709.7536212350934
31.09823217156622,bus,no,452.0285734646854,occasionally,no,4.9326934854082225,0.5286985144527505,yes,45.967057237899134,no,135.18659142115197,3.832777246303627,11.291298591677656,905.3548882862228
32.518332202674706,walk,no,101.96836896292349,occasionally,no,6.324476277026444,1.4959800624559634,yes,49.76024169491728,yes,406.33822637439744,2.646780245859144,13.03039523252319,399.9423038501675
72.96061783380641,bike,no,73.05864603278145,never,yes,5.147775461524786,2.7546258027263226,yes,9.891034463105663,no,245.1317375941841,17.225004800018564,13.650337603031087,626.3707836928692
63.75574713552131,bike,yes,462.25524284410045,occasionally,no,13.653618585022727,1.676154264323778,yes,40.5266571607364,no,262.6033641649398,10.72200445168438,28.462879651531004,1076.8764321841961
88.72127425763266,bus,no,301.59660744592355,never,yes,11.624108204438805,0.7653490939192742,no,8.115974766101374,no,498.6328307950578,0.39485495795796854,22.804038140876763,570.730482141207
47.22149251619493,bus,yes,612.8005721361308,daily,yes,1.6374628939580416,0.09354259240428853,no,22.852172652710497,no,177.02230368323666,18.684534968787194,8.760429100108613,714.6411950065509
11.959424593830171,car,no,43.002165444571915,never,yes,11.057057196678683,1.0089053203622038,no,5.0092702166235075,yes,227.36210184846988,9.460567987861289,18.739217608643106,465.6226617595107
71.3244787222995,metro,yes,121.76637759956543,never,yes,16.6149850768293,1.717772742193374,yes,31.16854892335824,yes,354.4084435568393,6.018726035047914,17.817016101459213,469.4277442835714
76.07850486168974,bus,yes,865.1908111063951,daily,no,1.7050864072268106,0.12783986511249035,no,23.425908170253752,no,446.1858590856086,10.331957423412945,24.363809979185632,1245.5311470301713
56.127719756949624,metro,yes,566.3116215191045,daily,no,18.68451850083882,1.8293777318734685,yes,31.434947416285752,yes,107.05145300781402,16.458367808683104,2.8592518794766475,1318.3385454117165
77.0967179954561,bus,yes,712.0545336912272,daily,no,12.144439638402313,1.5702414813543384,no,33.89803763077065,yes,380.77061289222377,2.205854700715808,21.038147745534967,1243.0827477088108
49.379559636439076,walk,no,841.9721187072957,never,yes,19.96311385467665,2.350306407499713,yes,30.9716125015619,no,463.22623669799776,7.17865806475065,9.935095209757057,769.0631701814574
52.27328293819941,walk,no,463.8343429500522,occasionally,yes,3.1109655721698886,0.0866645168158855,no,14.701456130368657,yes,240.31607604209108,6.3773334649111675,3.888961221371673,335.98105431860785
42.75410183585496,car,yes,761.0603839674761,occasionally,yes,20.86486498641962,2.342542034456212,no,41.847957862183435,no,179.02711532008288,16.792990400562953,21.953199932297558,1241.723089524077
2.541912674409519,car,no,524.5855790735243,occasionally,no,13.529730185363213,1.5626311372743207,yes,27.584309968756205,yes,354.98171604872175,15.569345519544244,9.949380716052595,1051.0892089368535
10.789142699330444,metro,yes,222.74877027370388,daily,yes,11.917378189102319,1.1115879983391344,no,24.492558660840157,yes,160.7331430572312,8.002080691538643,21.90371231012071,540.6975462459035
3.142918568673425,bus,yes,337.6561688009395,daily,no,10.820872106353793,2.8961489290764724,yes,49.35319021174372,no,222.93038594627873,13.289766193291197,4.873108501829484,1076.7826894504763
63.64104112637804,bike,no,490.35044105566084,occasionally,no,0.4967418350645678,0.4803586417081591,yes,14.175395335323843,no,453.61101834041125,7.8889096458956365,29.577834734311217,720.8496569319533
31.435598107632668,car,yes,316.88555217227076,daily,yes,19.73242302254114,1.6239753572733195,yes,26.401515244758656,no,315.64964866611984,11.426276766324674,24.102240470413015,828.4223207220505
50.85706911647028,bike,yes,335.52769134989836,never,yes,13.523883929938165,0.9629444207774353,no,34.11622893039957,yes,92.73976996992994,19.824305892502384,8.674553579889016,679.3189184599337
90.7566473926093,bike,yes,337.3928312487664,never,yes,1.9241561744851157,1.5824591363860074,no,6.2612966466616795,yes,198.36388915086692,10.711489344711493,22.215727621857187,452.04864438859914
24.929222914887493,bus,yes,122.83997885710419,daily,yes,0.43999557618502283,1.6568263577412363,no,17.711986207326767,yes,332.26932430281926,19.771494656610137,4.073996272789601,558.80653592947
41.038292303562976,metro,yes,84.64260721225136,occasionally,yes,1.066456423971778,0.26834474527453733,no,40.084435799866306,no,266.673936719605,14.943982125294873,19.603123565063125,560.6289026470372
75.55511385430486,bus,no,46.49603969130433,occasionally,no,12.797311032077054,1.9834054407550492,no,11.837911729991502,yes,347.1526925382158,2.414445805262795,1.7891059411195298,581.4490582146167
22.879816549162246,car,no,110.95626103433676,never,no,12.89432371278629,1.9034444877570356,yes,24.664518245180332,no,392.64863795615327,15.919323372006936,10.001623793008536,861.2817410023242
7.697990982879299,bike,no,343.707092135618,daily,yes,10.493013127410263,2.3084018239033917,no,31.531530299148553,no,266.27680409211865,3.2257128293963033,29.353876359656596,613.3123033916727
28.9751452913768,bus,yes,593.8718057830571,occasionally,yes,6.442082233711982,0.271975480977513,no,33.55811766538,no,494.12825883587226,10.646572167732254,3.627611226243679,615.0947409535169
16.122128725400444,bus,yes,188.14692720940894,occasionally,yes,11.166597363907469,0.8917756407110634,no,36.41552210239129,yes,461.60324405325514,12.26490468931238,17.92272097322965,516.6087990256195
92.96976523425731,bus,yes,888.0088460026379,daily,no,10.842338238401416,1.9503317991843039,yes,43.298865852147216,no,76.95833273089534,17.844609104387203,2.1181615789778174,1719.4311727766953
80.8120379564417,car,yes,808.3824312394494,daily,no,0.4077267574078781,0.41019247774682543,yes,19.64297215168188,yes,169.89401198759825,4.2084842051422955,20.08203634588087,1217.0888875089722
63.34037565104234,metro,yes,520.5271128091637,occasionally,no,5.931853836877459,2.0327946323653268,yes,35.33159629819281,no,185.24458053940282,17.518841447277254,8.359864588816382,1212.668324468173
87.14605901877177,bus,yes,724.2098308133599,daily,no,1.1168921708101391,0.17708013246126897,yes,36.60873238851258,no,132.93066050150475,18.689875519166023,9.299268043727846,1383.680367354232
80.36720768991145,car,no,366.32852469875843,daily,yes,18.903249780400763,1.0047946588788832,no,15.01370650634951,yes,190.40742637271612,1.789747025191366,10.134076058856536,1013.9651825571123
18.657005888603585,bike,yes,36.777792733089896,daily,no,15.229686418487844,2.540133366997557,yes,48.40789751058206,no,241.1692848209571,17.705702360240448,6.154704438768276,955.1268535686213
89.25589984899777,walk,no,904.3328475325399,occasionally,no,20.91841857405116,2.3228738711434804,no,43.2609586761031,yes,73.19794054660599,5.18360097215494,28.24972155212994,1416.7427850306806
53.93422419156507,car,yes,127.79348825782199,never,yes,6.345596529411045,1.9342821456812636,no,14.493066434978202,no,107.28510625958651,1.6200189876427507,27.1749552718605,493.2990736182494
80.74401551640625,walk,no,947.9373463796514,daily,yes,18.448202802895118,2.6113752498753033,no,33.75343383434938,yes,93.3106454570677,19.171487118366485,26.10045689951673,1151.9699218894664
89.60912999234932,bus,yes,571.88258826611,occasionally,no,12.664139626582116,2.1278086325166012,yes,35.8900317229647,no,70.84262261599277,7.844069744991817,3.193366402403639,1124.8215405078502
31.800347497186387,bus,no,305.5630610214299,never,yes,9.515633544975703,1.558125315632409,no,21.574181813768966,no,266.6736591357283,12.459670102739393,7.003345155202627,623.8872177792384
11.005192452767677,car,no,495.52462331184466,occasionally,yes,4.674035337061337,2.93915250115736,yes,43.18716429704832,no,200.21138745176526,11.057462395906303,18.36677577935278,735.6149541410532
22.793516254194166,walk,yes,501.6298089230942,occasionally,yes,15.506235471009,2.0845682393679583,yes,34.51146767545198,yes,470.9512533423701,4.263638493196648,29.11113004169483,563.5526257989935
42.71077886262563,bus,yes,23.287079442581906,occasionally,no,18.9869557269903,1.8041015304390093,yes,32.90773425763591,no,96.24224094878201,13.391314563341304,18.144521469140518,793.9502872284817
81.80147659224932,bike,no,355.45985188413863,never,no,4.9414763595827855,1.2266116828606939,yes,11.04201861423591,no,466.7159010810525,0.9222997801452992,9.813052850245079,482.6076923891904
86.07305832563435,metro,yes,739.8657995429174,occasionally,yes,3.6831970344458638,2.707237495737151,yes,20.392115567479124,yes,88.94552782975664,4.061898526239867,24.522123336903913,613.6414604047363
0.6952130531190703,metro,yes,510.06918895070794,never,yes,14.620660215102205,0.8871272868149784,yes,21.696124456617493,yes,328.64780597199575,18.89327501867889,4.062916496986995,727.1862249125633
51.07473025775657,bus,yes,244.2301170095842,daily,no,20.5164364172359,0.027658782632708045,yes,36.68305482895103,yes,161.47865181934415,19.070150491815333,26.452256503639433,1082.9053477953405
41.7411003148779,walk,no,335.109860036944,never,no,15.749057123185638,0.5902215672970799,no,30.919727262877622,yes,422.06254092224367,9.65310383626907,29.240303703585877,795.4605326072235
22.210781047073024,bus,yes,863.0543931159491,occasionally,yes,5.976195520000627,0.3285524758270775,yes,4.293029531313353,no,77.66367216798645,3.3814347782755716,29.02957961849138,422.7847077520478
11.98653673336828,walk,no,525.5496701502295,never,yes,8.819063907103498,0.9569813225192162,no,15.384897594362002,no,478.6286700963314,8.432401220699067,4.430896902473862,523.285754208526
33.7615171403628,bike,no,528.352122551236,occasionally,no,8.070670344625807,2.477636032375365,yes,23.652375223077275,no,71.26574014980507,17.541416665837986,16.488225204887986,1210.8594137430125
94.29097039125192,walk,yes,961.4674590510101,daily,yes,17.893995378987956,1.9545890560950223,no,36.83664729284965,no,158.50097073560022,1.405481088720828,17.547570889345277,771.9950875633896
32.320293202075526,bus,no,320.88139903664336,never,no,16.1987863563167,0.5069417677011375,no,37.1784565039837,no,258.8831267303255,2.5573715432702726,5.847557712608378,750.645381975784
51.87906217433661,bike,yes,479.5411251062284,daily,yes,12.368484129991923,2.3664651632770157,no,24.52716542858184,yes,390.22604895479697,17.913056917121214,16.403320416806288,872.1079628810598
70.30189588951778,car,yes,811.713597720834,never,no,5.774141318334968,1.512659598298208,no,5.84661911303388,no,478.00072289451606,8.3076680138549,19.39612721919221,1137.3888266830004
36.3629602379294,metro,no,758.9122488870297,occasionally,yes,19.69775908216318,1.5381438723548908,yes,14.645170168641952,yes,242.61909408246922,1.6691721028475248,9.86885234241178,580.4211587006795
97.17820827209607,bus,no,265.7994219286726,never,no,13.719619720152078,1.08633654294262,no,12.734619112353462,no,390.78954221804275,2.7841815434796313,9.470422995088501,778.0946617796644
96.24472949421113,bus,no,151.09104760538582,daily,yes,20.38000957527743,2.59384909446607,yes,39.05132051541206,no,377.2231495003574,17.648963559215872,1.8071549933394104,1178.4863586639851
25.178229582536417,bus,no,700.7045761873683,never,yes,12.182457693882647,0.954981911567378,yes,8.99931570028268,yes,307.0260028809079,9.802067432490233,28.704766797732127,631.6577978205403
49.72485058923854,bike,no,257.65617680719475,daily,yes,17.245047925635895,0.28241928200906596,yes,23.24606111975961,yes,360.91362924536884,3.2598861572248894,24.108477840268865,423.99720160767356
30.087830981676966,car,yes,922.6758285242411,daily,yes,17.07521296728506,0.9081869819158352,no,33.5359401757195,no,67.13000737978005,17.88119509856231,22.783473927133972,1066.0705078202386
28.484049437746762,walk,no,129.2476939892261,occasionally,no,7.083904313505434,2.1460606388036574,yes,48.23930764750185,no,248.70983040388109,16.905577783575147,0.6533675982555298,758.0365785108069
3.6886947354532795,car,yes,318.31520013477655,never,yes,20.244435182101792,1.9727456604099864,no,49.962029011222,no,403.63731232701366,0.4604670157660795,18.729273137762938,575.7505255093789
60.956433397989684,bike,yes,54.78724692491377,daily,no,0.4607708195488438,0.5640514606607335,yes,47.64610717777195,yes,263.39951525122893,11.619802154989438,5.418856063737297,473.3393872637746
50.26790232288615,bus,no,703.3053068633781,occasionally,no,16.1429290841157,0.3353528973148261,no,35.91211726267675,no,443.0770629021268,4.886733007614154,19.85152593915891,1213.3600906392276
5.147875124998935,metro,no,891.2626489153984,occasionally,yes,20.276698801044923,1.982597275205239,yes,37.322041651104584,yes,425.1370444541196,10.662716239611287,18.634664729262763,845.8389747637576
27.864646423661142,bus,no,635.874527331007,occasionally,no,7.11707226895818,2.0291305069647367,no,37.96050488045087,yes,438.5507135775645,5.585366644106613,25.557760729917337,1020.9728876630742
90.82658859666537,walk,no,937.7530155114836,daily,yes,13.610322343610411,1.0984489116317122,no,43.1302438273145,yes,108.49850853268975,6.317525617839421,7.6630228594440295,621.6443215002887
23.95618906669724,metro,no,128.50397850120964,never,no,11.806688246728422,2.528404150587239,yes,47.5892731426104,yes,159.86350605473172,12.037050648651608,0.8238533686275751,678.9092681122542
14.48948720912231,bus,yes,87.73392726269891,daily,yes,15.991653503206997,2.9346156113997504,yes,22.285307226016375,yes,63.318772945458655,10.777183555354545,27.423326381277754,657.1196521551259
